id,path,name,position,language,loc,words,keywords/global.json,keywords/nonlocal.json,keywords/globals.json,keywords/locals.json,keywords/inspect.json,keywords/import.json,keywords/from_import.json,keywords/builtins.json,loop_statements,loop_nestings,if_statements,if_nestings,functions_calls,function_calls_nestings,params,param_kw_match,return_kw_match,parse_error
21383773,projects/0/21383773-4964b932649bd43d27507aa6b0289c6627e4ceff/EUDAT-B2SAFE-B2SAFE-DPM-4964b93/web/build/cgi/generateDS-2.12b/extensions1_sup.py.functions/338-9,get_class_obj_,338:9,python,12,49,0,0,1,0,0,0,0,0,0,0,4,3,5,2,0,0,0,none
21383773,projects/0/21383773-4964b932649bd43d27507aa6b0289c6627e4ceff/EUDAT-B2SAFE-B2SAFE-DPM-4964b93/web/build/cgi/generateDS-2.12b/extensions1_sup.py.functions/1714-1,get_root_tag,1714:1,python,6,25,0,0,1,0,0,0,0,0,0,0,1,1,5,2,0,0,0,none
21383773,projects/0/21383773-4964b932649bd43d27507aa6b0289c6627e4ceff/EUDAT-B2SAFE-B2SAFE-DPM-4964b93/web/build/cgi/generateDS-2.12b/extensions1_sup.py.functions/1765-1,parseString,1765:1,python,18,38,0,0,0,0,0,0,1,0,0,0,1,1,6,2,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/pandas/tests/indexing/test_loc.py.functions/811-5,test_loc_coercion,811:5,python,35,98,0,0,0,0,0,1,0,0,0,0,0,0,13,3,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/pandas/tests/indexing/test_loc.py.functions/967-5,test_loc_empty_list_indexer_is_ok,967:5,python,16,48,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,none
372531249,projects/0/372531249-e4e0519e679758a946b2d49e97e5db34965b2368/glauke1996-airbnb-clone-e4e0519/airbnb_project/node_modules/node-sass/node_modules/node-gyp/gyp/pylib/gyp/generator/ninja.py.functions/1990-1,CalculateVariables,1990:1,python,60,143,3,0,0,0,0,2,0,0,0,0,2,2,18,2,0,0,0,none
372531249,projects/0/372531249-e4e0519e679758a946b2d49e97e5db34965b2368/glauke1996-airbnb-clone-e4e0519/airbnb_project/node_modules/node-sass/node_modules/node-gyp/gyp/pylib/gyp/generator/ninja.py.functions/2065-1,CalculateGeneratorInputInfo,2065:1,python,13,35,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,none
372531249,projects/0/372531249-e4e0519e679758a946b2d49e97e5db34965b2368/glauke1996-airbnb-clone-e4e0519/airbnb_project/node_modules/node-sass/node_modules/node-gyp/gyp/pylib/gyp/generator/ninja.py.functions/2093-1,GetDefaultConcurrentLinks,2093:1,python,53,177,0,0,0,0,0,1,0,0,1,1,4,3,22,3,0,0,0,none
131456820,projects/0/131456820-38f3ef49faa877be2213113f6dbc4d9883558c13/ornitorrincco-CodeMaker-38f3ef4/AppTestEnv/Lib/site-packages/setuptools/msvc.py.functions/191-1,msvc14_gen_lib_options,191:1,python,11,52,0,0,0,0,0,1,0,0,0,0,2,2,5,2,0,0,0,none
207982245,projects/0/207982245-4269d0a2ca020ea74a2fa1f043c7bd4b309112a0/lkakaka-GameServer-4269d0a/script/python/hotfix/hotfix.py.functions/94-1,for_each_file,94:1,python,20,72,0,0,0,0,0,1,0,0,2,2,4,1,9,2,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/icalendar/tests/test_icalendar.py.functions/7-5,test_long_lines,7:5,python,24,104,0,0,0,0,0,0,1,0,0,0,0,0,13,3,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/icalendar/tests/test_icalendar.py.functions/32-5,test_contentline_class,32:5,python,177,478,0,0,0,0,0,0,2,0,0,0,0,0,92,3,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/icalendar/tests/test_icalendar.py.functions/210-5,test_fold_line,210:5,python,28,122,0,0,0,0,0,0,1,0,0,0,0,0,13,2,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/icalendar/tests/test_icalendar.py.functions/239-5,test_value_double_quoting,239:5,python,5,26,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/icalendar/tests/test_icalendar.py.functions/245-5,test_q_split,245:5,python,4,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/icalendar/tests/test_icalendar.py.functions/250-5,test_q_join,250:5,python,4,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,none
93304682,projects/0/93304682-20104aa5f20cde02486d3143e5b3c341e8bf3b81/moming2k-TradingProjects-20104aa/ChineseStock/src/util_functions/util_function.py.functions/134-1,draw_histogram,134:1,python,10,40,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,none
208345644,projects/0/208345644-35bb81be4810b0f4496390539f9774334488224f/censys-censys-splunk-35bb81b/packages/Splunk_TA_censys/bin/splunk_ta_censys/aob_py3/setuptools/command/bdist_egg.py.functions/426-1,make_zipfile,426:1,python,32,173,0,0,0,0,0,1,0,0,3,1,4,2,15,2,0,0,0,none
372531249,projects/0/372531249-e4e0519e679758a946b2d49e97e5db34965b2368/glauke1996-airbnb-clone-e4e0519/airbnb_project/air/Lib/site-packages/django/core/checks/security/csrf.py.functions/46-1,check_csrf_failure_view,46:1,python,22,71,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/numpy/ma/setup.py.functions/4-1,configuration,4:1,python,5,21,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,none
220553888,projects/0/220553888-4d176f9640f6afca93ee2cfee6b15f47c27457c1/maxkeiff-uva-4d176f9/servicing_stations.py.functions/8-1,dfs,8:1,python,30,81,1,0,0,0,0,0,0,0,3,1,5,1,5,1,0,0,0,none
122682242,projects/0/122682242-486e2c91fe54025ed0a7e09f375c91709f6c9869/ctlee-gamer-486e2c9/tools/blendgamer/src/markers.py.functions/449-1,register,449:1,python,5,14,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,0,0,none
122682242,projects/0/122682242-486e2c91fe54025ed0a7e09f375c91709f6c9869/ctlee-gamer-486e2c9/tools/blendgamer/src/markers.py.functions/456-1,unregister,456:1,python,5,15,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,0,0,none
175991844,projects/0/175991844-813e58b43effa8848722d1503837603f18aebd6a/dspray95-open-recipe-813e58b/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_vendor/idna/core.py.functions/307-1,uts46_remap,307:1,python,26,129,0,0,0,0,0,0,1,0,1,1,3,1,10,3,0,0,0,none
662620713,projects/0/662620713-f62758c59c5315ea2f64dff443fe517dd091f825/artziga-tantra-kazan-f62758c/tantrakazan/manage.py.functions/7-1,main,7:1,python,12,54,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,none
708313573,projects/0/708313573-0562cb0623215ee0fb2565055c5004406e84b315/knowledge-fusion-ncexplorer-0562cb0/tests/news_importer/test_new_york_times_importer.py.functions/12-1,test_clearn_newyork_times_document,12:1,python,9,33,0,0,0,0,0,0,1,0,1,1,0,0,3,1,0,0,0,none
372531249,projects/0/372531249-e4e0519e679758a946b2d49e97e5db34965b2368/glauke1996-airbnb-clone-e4e0519/airbnb_project/air/Lib/site-packages/PIL/JpegImagePlugin.py.functions/799-1,jpeg_factory,799:1,python,19,54,0,0,0,0,0,0,1,0,0,0,1,1,4,1,0,0,0,none
458697016,projects/0/458697016-74fe992110750ecc5b2fd2b4e4efa5411da9dbcc/ProhorDas-RIRURU-AI-RAW-Elytra8-74fe992/userbot/modules/snips.py.functions/17-1,on_snip,17:1,python,27,81,0,0,0,0,0,0,1,0,0,0,3,2,7,2,0,0,0,none
458697016,projects/0/458697016-74fe992110750ecc5b2fd2b4e4efa5411da9dbcc/ProhorDas-RIRURU-AI-RAW-Elytra8-74fe992/userbot/modules/snips.py.functions/47-1,on_snip_save,47:1,python,40,172,0,0,0,0,0,0,1,0,0,0,3,2,14,2,0,0,0,none
458697016,projects/0/458697016-74fe992110750ecc5b2fd2b4e4efa5411da9dbcc/ProhorDas-RIRURU-AI-RAW-Elytra8-74fe992/userbot/modules/snips.py.functions/90-1,on_snip_list,90:1,python,14,64,0,0,0,0,0,0,1,0,1,1,1,1,3,1,0,0,0,none
458697016,projects/0/458697016-74fe992110750ecc5b2fd2b4e4efa5411da9dbcc/ProhorDas-RIRURU-AI-RAW-Elytra8-74fe992/userbot/modules/snips.py.functions/107-1,on_snip_delete,107:1,python,11,57,0,0,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,none
538970705,projects/0/538970705-0bd7bd524f4434023ca872be075b00c14faeb0e2/vidalperezbohoyo-M4Y4-0bd7bd5/software/ros_ws/build/maya_msgs/rosidl_generator_py/maya_msgs/msg/_sound.py.functions/34-5,__import_type_support__,34:5,python,18,57,0,0,0,0,0,2,1,0,0,0,0,0,4,2,0,0,0,none
538970705,projects/0/538970705-0bd7bd524f4434023ca872be075b00c14faeb0e2/vidalperezbohoyo-M4Y4-0bd7bd5/software/ros_ws/build/maya_msgs/rosidl_generator_py/maya_msgs/msg/_sound.py.functions/177-5,get_fields_and_field_types,177:5,python,3,11,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,none
245284095,projects/0/245284095-0f3fada42cc1cbe15e9fa3b5d02dee5310a2e918/DonLe27-cs143_project2-0f3fada/python/pyspark/mllib/linalg.py.functions/633-1,_test,633:1,python,5,15,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,none
722562308,projects/0/722562308-e111ffdc08e3eb1caaa7c53a13845bf2f768ad61/Ananyaiitbhilai-EneRex_plus_plus-e111ffd/EneRex/feature12/transformers/src/transformers/modeling_xlnet.py.functions/125-1,load_tf_weights_in_xlnet,125:1,python,60,245,0,0,0,0,0,2,0,0,3,2,3,1,29,4,0,0,0,none
598602837,projects/0/598602837-53359d71cfabc819ffaa571abd2cef736c871a5d/jasonkyuyim-se3_diffusion-53359d7/ProteinMPNN/protein_mpnn_run.py.functions/4-1,main,4:1,python,376,1760,0,0,0,0,0,11,5,0,19,5,35,3,261,5,0,0,0,none
93304682,projects/0/93304682-20104aa5f20cde02486d3143e5b3c341e8bf3b81/moming2k-TradingProjects-20104aa/ChineseStock/src/calculate_return_utils/calculate_return_utils_20170303.py.functions/20-5,calculate_return_and_wealth,20:5,python,63,218,0,0,0,0,0,2,0,0,0,0,3,1,27,3,0,0,0,none
81226588,projects/0/81226588-0e11f0626249fb0c75d842b1b6f9c6c506cf013f/samantavm-mPark-0e11f06/mParkCloud/lib/python3.5/site-packages/django/core/management/commands/test.py.functions/79-5,handle,79:5,python,15,50,0,0,0,0,0,0,2,0,0,0,2,1,7,2,0,0,0,none
714813080,projects/0/714813080-095a9c18ed5812a8ecf8a059f4366dc433418bd8/Saru99034-Python-Project-A4-DIA-095a9c1/venv/Lib/site-packages/werkzeug/_reloader.py.functions/312-5,__init__,312:5,python,37,105,0,0,0,0,0,0,4,0,0,0,2,1,8,2,0,0,0,none
714813080,projects/0/714813080-095a9c18ed5812a8ecf8a059f4366dc433418bd8/Saru99034-Python-Project-A4-DIA-095a9c1/venv/Lib/site-packages/werkzeug/_reloader.py.functions/410-1,ensure_echo_on,410:1,python,17,62,0,0,0,0,0,1,0,0,0,0,2,1,3,1,0,0,0,none
714813080,projects/0/714813080-095a9c18ed5812a8ecf8a059f4366dc433418bd8/Saru99034-Python-Project-A4-DIA-095a9c1/venv/Lib/site-packages/werkzeug/_reloader.py.functions/429-1,run_with_reloader,429:1,python,30,86,0,0,0,0,0,1,0,0,0,0,1,1,10,2,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/pandas/plotting/_matplotlib/timeseries.py.functions/36-1,tsplot,36:1,python,40,106,0,0,0,0,0,1,0,0,0,0,1,1,8,2,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/pandas/plotting/_matplotlib/timeseries.py.functions/141-1,_replot_ax,141:1,python,28,83,0,0,0,0,0,0,1,0,1,1,2,2,12,3,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/pandas/plotting/_matplotlib/timeseries.py.functions/328-1,format_dateaxis,328:1,python,43,133,0,0,0,0,0,0,1,0,0,0,1,1,15,2,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/numpy/f2py/tests/util.py.functions/36-1,_cleanup,36:1,python,12,27,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/numpy/f2py/tests/util.py.functions/50-1,get_module_dir,50:1,python,8,27,1,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/numpy/f2py/tests/util.py.functions/174-1,_get_compiler_status,174:1,python,47,143,1,0,0,0,0,0,0,0,0,0,2,1,17,3,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/numpy/f2py/tests/util.py.functions/240-1,build_module_distutils,240:1,python,65,198,0,0,0,0,0,0,2,0,2,1,2,1,27,2,0,0,0,none
175991844,projects/0/175991844-813e58b43effa8848722d1503837603f18aebd6a/dspray95-open-recipe-813e58b/venv/Lib/site-packages/twisted/conch/test/loopback.py.functions/17-5,write,17:5,python,7,30,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/pandas/tests/arrays/categorical/test_constructors.py.functions/274-5,test_constructor_with_generator,274:5,python,21,73,0,0,0,0,0,0,1,0,0,0,0,0,13,2,0,0,0,none
81226588,projects/0/81226588-0e11f0626249fb0c75d842b1b6f9c6c506cf013f/samantavm-mPark-0e11f06/mParkCloud/lib/python3.5/site-packages/pip/_vendor/html5lib/treebuilders/dom.py.functions/13-1,getDomBuilder,13:1,python,211,707,0,0,0,1,0,0,0,0,5,1,18,3,81,3,0,0,0,none
115906006,projects/0/115906006-c605b66ae5d5e24d6d9db4c5249c1e6e52a0db6e/13517592731-worklog-c605b66/worklog/venv/Lib/site-packages/setuptools/site-patch.py.functions/1-1,__boot,1:1,python,69,192,0,0,0,0,0,3,0,0,3,1,7,2,21,2,0,0,0,none
588500175,projects/0/588500175-0bcd6ced7ea3f9657efc030a373e8a10151f9d57/matyasmatta-astrox-0bcd6ce/eda/direction3.3.py.functions/47-1,find_matching_coordinates,47:1,python,59,154,6,0,0,0,0,0,0,0,1,1,2,1,10,1,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/numpy/matrixlib/setup.py.functions/4-1,configuration,4:1,python,5,21,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,none
247060751,projects/0/247060751-5ee2de91840a76b521eaf745fe9c411b16113db7/azebro-catkin_ws-5ee2de9/devel/lib/python2.7/dist-packages/assignment1/srv/_TspList.py.functions/46-3,serialize,46:3,python,14,86,0,0,0,2,0,0,0,0,0,0,1,1,20,5,0,0,0,none
247060751,projects/0/247060751-5ee2de91840a76b521eaf745fe9c411b16113db7/azebro-catkin_ws-5ee2de9/devel/lib/python2.7/dist-packages/assignment1/srv/_TspList.py.functions/82-3,serialize_numpy,82:3,python,15,96,0,0,0,2,0,0,0,0,0,0,1,1,20,5,0,0,0,none
247060751,projects/0/247060751-5ee2de91840a76b521eaf745fe9c411b16113db7/azebro-catkin_ws-5ee2de9/devel/lib/python2.7/dist-packages/assignment1/srv/_TspList.py.functions/120-1,_get_struct_I,120:1,python,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none
247060751,projects/0/247060751-5ee2de91840a76b521eaf745fe9c411b16113db7/azebro-catkin_ws-5ee2de9/devel/lib/python2.7/dist-packages/assignment1/srv/_TspList.py.functions/168-3,serialize,168:3,python,12,76,0,0,0,2,0,0,0,0,0,0,0,0,19,5,0,0,0,none
247060751,projects/0/247060751-5ee2de91840a76b521eaf745fe9c411b16113db7/azebro-catkin_ws-5ee2de9/devel/lib/python2.7/dist-packages/assignment1/srv/_TspList.py.functions/200-3,serialize_numpy,200:3,python,13,84,0,0,0,2,0,0,0,0,0,0,0,0,19,5,0,0,0,none
247060751,projects/0/247060751-5ee2de91840a76b521eaf745fe9c411b16113db7/azebro-catkin_ws-5ee2de9/devel/lib/python2.7/dist-packages/assignment1/srv/_TspList.py.functions/234-1,_get_struct_I,234:1,python,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none
372531249,projects/0/372531249-e4e0519e679758a946b2d49e97e5db34965b2368/glauke1996-airbnb-clone-e4e0519/airbnb_project/air/Lib/site-packages/django/test/selenium.py.functions/72-5,get_capability,72:5,python,5,16,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,none
372531249,projects/0/372531249-e4e0519e679758a946b2d49e97e5db34965b2368/glauke1996-airbnb-clone-e4e0519/airbnb_project/air/Lib/site-packages/django/test/selenium.py.functions/87-5,create_webdriver,87:5,python,8,29,0,0,0,0,0,0,1,0,0,0,1,1,5,2,0,0,0,none
115906006,projects/0/115906006-c605b66ae5d5e24d6d9db4c5249c1e6e52a0db6e/13517592731-worklog-c605b66/worklog/venv/Lib/re.py.functions/347-5,__init__,347:5,python,15,59,0,0,0,0,0,0,1,0,1,1,0,0,8,3,0,0,0,none
264217673,projects/0/264217673-dd0f9194e1ffd6b8791d57e29210cc300072def9/hat-im-LA_Hamming-dd0f919/golay_code.py.functions/12-1,encode,12:1,python,7,24,1,0,0,0,0,0,0,0,1,1,1,1,5,3,0,0,0,none
264217673,projects/0/264217673-dd0f9194e1ffd6b8791d57e29210cc300072def9/hat-im-LA_Hamming-dd0f919/golay_code.py.functions/45-1,decode_extended_Golay,45:1,python,48,191,2,0,0,0,0,0,0,0,8,2,5,1,26,3,0,0,0,none
458697016,projects/0/458697016-74fe992110750ecc5b2fd2b4e4efa5411da9dbcc/ProhorDas-RIRURU-AI-RAW-Elytra8-74fe992/userbot/modules/evaluators.py.functions/141-1,terminal_runner,141:1,python,48,197,0,0,0,0,0,0,1,0,1,1,6,1,23,3,0,0,0,none
722562308,projects/0/722562308-e111ffdc08e3eb1caaa7c53a13845bf2f768ad61/Ananyaiitbhilai-EneRex_plus_plus-e111ffd/EneRex/feature12/transformers/src/transformers/tokenization_reformer.py.functions/85-5,__init__,85:5,python,30,60,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,none
722562308,projects/0/722562308-e111ffdc08e3eb1caaa7c53a13845bf2f768ad61/Ananyaiitbhilai-EneRex_plus_plus-e111ffd/EneRex/feature12/transformers/src/transformers/tokenization_reformer.py.functions/130-5,__setstate__,130:5,python,12,42,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/pandas/tests/io/parser/test_c_parser_only.py.functions/150-1,test_precise_conversion,150:1,python,33,95,0,0,0,0,0,0,1,0,1,1,0,0,24,3,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/pandas/core/tools/timedeltas.py.functions/150-1,_convert_listlike,150:1,python,30,73,0,0,0,0,0,0,1,0,0,0,3,1,6,2,0,0,0,none
662226039,projects/0/662226039-3ba9fd3524d8fceff82fb1bc9957242de09f8482/sufyanserdah-MyFirstDjangoProject-3ba9fd3/venv/Lib/site-packages/pip/_vendor/pygments/lexer.py.functions/139-5,get_tokens,139:5,python,58,227,0,0,0,0,0,0,1,0,2,1,10,3,23,2,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/django/contrib/gis/db/models/lookups.py.functions/31-5,_check_geo_field,31:5,python,38,110,0,0,0,0,0,0,1,0,1,1,1,1,8,2,0,0,0,none
645259993,projects/0/645259993-9411e261d9ce2a9929da34bc29ec045d225cbfdd/ChangyuChen347-semi-offline-RL-9411e26/trainer/Trainer/trainer.py.functions/137-5,_get_aml_logger,137:5,python,13,43,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,none
645259993,projects/0/645259993-9411e261d9ce2a9929da34bc29ec045d225cbfdd/ChangyuChen347-semi-offline-RL-9411e26/trainer/Trainer/trainer.py.functions/535-5,__init__,535:5,python,15,47,0,0,0,0,0,1,1,0,0,0,2,1,3,1,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/django/contrib/admin/decorators.py.functions/1-1,register,1:1,python,31,111,0,0,0,0,0,0,2,0,0,0,3,1,7,1,0,0,0,none
21383773,projects/0/21383773-4964b932649bd43d27507aa6b0289c6627e4ceff/EUDAT-B2SAFE-B2SAFE-DPM-4964b93/web/build/cgi/policy_irods_lib_old.py.functions/338-9,get_class_obj_,338:9,python,12,49,0,0,1,0,0,0,0,0,0,0,4,3,5,2,0,0,0,none
21383773,projects/0/21383773-4964b932649bd43d27507aa6b0289c6627e4ceff/EUDAT-B2SAFE-B2SAFE-DPM-4964b93/web/build/cgi/policy_irods_lib_old.py.functions/896-5,buildChildren,896:5,python,23,84,0,0,1,0,0,0,0,0,0,0,4,3,10,1,0,0,0,none
21383773,projects/0/21383773-4964b932649bd43d27507aa6b0289c6627e4ceff/EUDAT-B2SAFE-B2SAFE-DPM-4964b93/web/build/cgi/policy_irods_lib_old.py.functions/2323-1,get_root_tag,2323:1,python,6,25,0,0,1,0,0,0,0,0,0,0,1,1,5,2,0,0,0,none
21383773,projects/0/21383773-4964b932649bd43d27507aa6b0289c6627e4ceff/EUDAT-B2SAFE-B2SAFE-DPM-4964b93/web/build/cgi/policy_irods_lib_old.py.functions/2374-1,parseString,2374:1,python,18,65,0,0,0,0,0,0,1,0,0,0,2,1,8,2,0,0,0,none
645259993,projects/0/645259993-9411e261d9ce2a9929da34bc29ec045d225cbfdd/ChangyuChen347-semi-offline-RL-9411e26/lmqg/automatic_evaluation_tool/bert_score/utils.py.functions/223-1,get_model,223:1,python,73,358,0,0,0,0,0,0,1,0,0,0,6,3,38,2,0,0,0,none
662226039,projects/0/662226039-3ba9fd3524d8fceff82fb1bc9957242de09f8482/sufyanserdah-MyFirstDjangoProject-3ba9fd3/myworld/Lib/site-packages/setuptools/_distutils/command/build_ext.py.functions/35-1,show_compilers,35:1,python,4,8,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,none
662226039,projects/0/662226039-3ba9fd3524d8fceff82fb1bc9957242de09f8482/sufyanserdah-MyFirstDjangoProject-3ba9fd3/myworld/Lib/site-packages/setuptools/_distutils/command/build_ext.py.functions/134-5,finalize_options,134:5,python,147,379,0,0,0,0,0,0,1,0,0,0,24,2,51,3,0,0,0,none
662226039,projects/0/662226039-3ba9fd3524d8fceff82fb1bc9957242de09f8482/sufyanserdah-MyFirstDjangoProject-3ba9fd3/myworld/Lib/site-packages/setuptools/_distutils/command/build_ext.py.functions/282-5,run,282:5,python,65,152,0,0,0,0,0,0,1,0,2,1,10,1,17,2,0,0,0,none
662226039,projects/0/662226039-3ba9fd3524d8fceff82fb1bc9957242de09f8482/sufyanserdah-MyFirstDjangoProject-3ba9fd3/myworld/Lib/site-packages/setuptools/_distutils/command/build_ext.py.functions/468-5,_build_extensions_parallel,468:5,python,20,62,0,0,0,0,0,0,1,0,1,1,2,1,7,1,0,0,0,none
662226039,projects/0/662226039-3ba9fd3524d8fceff82fb1bc9957242de09f8482/sufyanserdah-MyFirstDjangoProject-3ba9fd3/myworld/Lib/site-packages/setuptools/_distutils/command/build_ext.py.functions/702-5,get_ext_filename,702:5,python,10,51,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,none
662226039,projects/0/662226039-3ba9fd3524d8fceff82fb1bc9957242de09f8482/sufyanserdah-MyFirstDjangoProject-3ba9fd3/myworld/Lib/site-packages/setuptools/_distutils/command/build_ext.py.functions/734-5,get_libraries,734:5,python,54,128,0,0,0,0,0,0,2,0,0,0,7,4,7,1,0,0,0,none
722562308,projects/0/722562308-e111ffdc08e3eb1caaa7c53a13845bf2f768ad61/Ananyaiitbhilai-EneRex_plus_plus-e111ffd/EneRex/feature12/transformers/src/transformers/commands/env.py.functions/19-5,run,19:5,python,36,110,0,0,0,0,0,2,0,0,0,0,2,1,13,2,0,0,0,none
175991844,projects/0/175991844-813e58b43effa8848722d1503837603f18aebd6a/dspray95-open-recipe-813e58b/venv/Lib/site-packages/win32com/server/register.py.functions/123-1,_find_localserver_module,123:1,python,19,61,0,0,0,0,0,1,0,0,0,0,1,1,5,1,0,0,0,none
175991844,projects/0/175991844-813e58b43effa8848722d1503837603f18aebd6a/dspray95-open-recipe-813e58b/venv/Lib/site-packages/win32com/server/register.py.functions/494-1,ReExecuteElevated,494:1,python,83,257,0,0,0,0,0,3,2,0,1,1,6,1,33,2,0,0,0,none
21383773,projects/0/21383773-4964b932649bd43d27507aa6b0289c6627e4ceff/EUDAT-B2SAFE-B2SAFE-DPM-4964b93/web/build/cgi/generateDS-2.12b/simpletypes_other2_sup.py.functions/338-9,get_class_obj_,338:9,python,12,49,0,0,1,0,0,0,0,0,0,0,4,3,5,2,0,0,0,none
21383773,projects/0/21383773-4964b932649bd43d27507aa6b0289c6627e4ceff/EUDAT-B2SAFE-B2SAFE-DPM-4964b93/web/build/cgi/generateDS-2.12b/simpletypes_other2_sup.py.functions/1236-1,get_root_tag,1236:1,python,6,25,0,0,1,0,0,0,0,0,0,0,1,1,5,2,0,0,0,none
