id,path,name,latest_commit,files,loc,words,files_with_kw,files_with_keywords/global.json,files_with_keywords/nonlocal.json,files_with_keywords/globals.json,files_with_keywords/locals.json,files_with_keywords/inspect.json,files_with_keywords/import.json,files_with_keywords/from_import.json,files_with_keywords/builtins.json,loc_with_kw,loc_of_files_with_keywords/global.json,loc_of_files_with_keywords/nonlocal.json,loc_of_files_with_keywords/globals.json,loc_of_files_with_keywords/locals.json,loc_of_files_with_keywords/inspect.json,loc_of_files_with_keywords/import.json,loc_of_files_with_keywords/from_import.json,loc_of_files_with_keywords/builtins.json,words_with_kw,words_of_files_with_keywords/global.json,words_of_files_with_keywords/nonlocal.json,words_of_files_with_keywords/globals.json,words_of_files_with_keywords/locals.json,words_of_files_with_keywords/inspect.json,words_of_files_with_keywords/import.json,words_of_files_with_keywords/from_import.json,words_of_files_with_keywords/builtins.json,keywords/global.json,keywords/nonlocal.json,keywords/globals.json,keywords/locals.json,keywords/inspect.json,keywords/import.json,keywords/from_import.json,keywords/builtins.json
570432543,projects/0/570432543-2b4d0b2d357ee53c267b22228f480f49a41158c0,sojung13/AlsongDalsong,2b4d0b2d357ee53c267b22228f480f49a41158c0,77,3342,11339,68,0,1,0,0,0,22,68,0,3342,0,67,0,0,0,2154,3342,0,11339,0,194,0,0,0,7635,11339,0,0,1,0,0,0,45,184,0
675886575,projects/0/675886575-f05b79be13caf8079a4fe622d92fd0f94d59527a,cedricdvd/ucdavis-grapher,f05b79be13caf8079a4fe622d92fd0f94d59527a,36,1102,3553,28,0,0,0,0,0,13,27,0,1073,0,0,0,0,0,872,1070,0,3473,0,0,0,0,0,2760,3469,0,0,0,0,0,0,25,53,0
296554769,projects/0/296554769-8cfbb9bfd917a3e34164d5d4289c152026324dec,40823214/cad2020,8cfbb9bfd917a3e34164d5d4289c152026324dec,19,1630,6008,19,0,0,0,0,0,12,17,0,1630,0,0,0,0,0,1493,1581,0,6008,0,0,0,0,0,5613,5848,0,0,0,0,0,0,28,42,0
336375751,projects/0/336375751-b502861733db732fcbed24b2faba85fdd2c31d2f,montsecomas/brain-states-dl,b502861733db732fcbed24b2faba85fdd2c31d2f,23,2354,9924,22,0,0,0,0,0,22,20,0,2306,0,0,0,0,0,2306,2236,0,9769,0,0,0,0,0,9769,9445,0,0,0,0,0,0,81,73,0
33067438,projects/0/33067438-1c8cb4b5dd73c09baab3f73ebf03860b86d4ca9b,urwithajit9/HG_NeuralNetwork,1c8cb4b5dd73c09baab3f73ebf03860b86d4ca9b,1,207,728,1,0,0,0,0,0,0,1,0,207,0,0,0,0,0,0,207,0,728,0,0,0,0,0,0,728,0,0,0,0,0,0,0,2,0
655351348,projects/0/655351348-185c20137305568fb0a5e81a212a014e11b97ed1,RRLuis/Data-Science,185c20137305568fb0a5e81a212a014e11b97ed1,1,34,130,1,0,0,0,0,0,1,1,0,34,0,0,0,0,0,34,34,0,130,0,0,0,0,0,130,130,0,0,0,0,0,0,1,1,0
119972800,projects/0/119972800-0d078a9f1290f1d927012fb852aa6fd419d1b42f,ajay0288/mine,0d078a9f1290f1d927012fb852aa6fd419d1b42f,1460,321866,1342215,1191,29,2,19,14,1,737,1011,3,311282,14676,1855,16139,11617,125,262613,268242,443,1239210,56786,8413,59730,43318,501,1040275,1040781,1549,49,7,36,23,1,2404,5025,3
728279523,projects/0/728279523-b604d49fcbfdbd3f7b1acdc08cb941b130c3c49e,SmartSecLab/DDoS-detect.,b604d49fcbfdbd3f7b1acdc08cb941b130c3c49e,6,611,2463,6,0,0,0,0,0,6,4,0,611,0,0,0,0,0,611,478,0,2463,0,0,0,0,0,2463,1717,0,0,0,0,0,0,22,13,0
822310595,projects/0/822310595-7aa5235ad791cc9ca3837442bd5e24924cf33608,hg08/hb_ihb,7aa5235ad791cc9ca3837442bd5e24924cf33608,12,2505,13247,12,0,0,0,0,0,12,8,0,2505,0,0,0,0,0,2505,2191,0,13247,0,0,0,0,0,13247,11571,0,0,0,0,0,0,42,32,0
747400329,projects/0/747400329-f9e62bcc6610c713ecf0556140ea36d6ef15181d,johnvzajac/ITP,f9e62bcc6610c713ecf0556140ea36d6ef15181d,4,25,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
